Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
09-02-2022,S001,P0019,Furniture,North,138,14,180,18.29,82.06,20,Cloudy,0,85.34,Summer
08-03-2022,S001,P0005,Clothing,East,218,19,107,37.71,10.39,5,Snowy,0,9.68,Summer
25-02-2022,S002,P0010,Electronics,West,239,70,139,66.63,65.42,20,Cloudy,0,63.59,Winter
08-03-2022,S004,P0019,Groceries,West,287,254,82,246.93,94.33,0,Cloudy,0,96.05,Summer
23-02-2022,S005,P0019,Toys,West,167,31,74,22.02,37.99,15,Snowy,1,40.84,Spring
28-03-2022,S003,P0003,Toys,South,251,185,66,196.49,66.82,5,Snowy,1,69.75,Summer
22-03-2022,S005,P0002,Groceries,South,309,161,101,160.4,70.76,0,Snowy,1,69.41,Summer
07-04-2022,S001,P0009,Furniture,South,403,189,192,187.48,55.3,10,Rainy,0,55.16,Spring
23-05-2022,S001,P0016,Toys,East,419,33,59,23.89,80.13,20,Snowy,0,80.2,Summer
05-01-2022,S002,P0018,Groceries,East,294,142,63,154.25,23.28,15,Cloudy,1,23.86,Autumn
21-05-2022,S005,P0014,Furniture,North,268,18,132,8.82,31.51,20,Cloudy,1,27.95,Summer
22-02-2022,S004,P0010,Groceries,North,443,163,34,164.34,91.71,20,Sunny,0,87.0,Winter
19-01-2022,S004,P0002,Groceries,East,256,112,95,113.22,29.74,15,Snowy,0,28.41,Summer
15-04-2022,S003,P0003,Toys,East,480,209,115,215.03,53.09,5,Sunny,1,48.79,Autumn
07-05-2022,S003,P0003,Groceries,South,453,405,137,398.96,40.19,15,Rainy,0,36.75,Winter
28-01-2022,S001,P0007,Furniture,West,419,30,161,29.58,50.71,15,Sunny,1,50.6,Spring
07-05-2022,S004,P0012,Toys,West,341,206,61,201.29,72.21,15,Snowy,1,72.76,Winter
23-02-2022,S002,P0006,Furniture,East,468,67,40,74.69,21.07,0,Snowy,0,19.99,Autumn
11-03-2022,S003,P0018,Electronics,South,340,175,108,167.63,11.75,5,Cloudy,1,12.0,Summer
26-04-2022,S002,P0008,Toys,East,499,91,34,98.75,64.25,15,Sunny,0,69.17,Autumn
18-05-2022,S004,P0001,Electronics,West,93,23,23,26.5,85.03,15,Rainy,1,88.99,Winter
29-04-2022,S005,P0017,Toys,North,265,40,54,56.3,57.65,0,Snowy,0,59.02,Spring
02-04-2022,S002,P0006,Electronics,West,315,310,82,308.03,51.45,20,Cloudy,1,51.4,Spring
10-02-2022,S001,P0012,Toys,East,367,252,22,270.25,19.47,0,Sunny,1,23.33,Spring
15-05-2022,S002,P0006,Furniture,East,237,17,89,28.42,96.53,15,Rainy,0,100.83,Autumn
06-01-2022,S002,P0015,Furniture,East,224,210,185,207.85,22.01,20,Cloudy,1,26.77,Summer
23-04-2022,S004,P0007,Clothing,South,279,163,58,172.06,56.83,10,Snowy,0,53.84,Spring
06-01-2022,S005,P0006,Toys,South,475,14,50,10.62,58.85,20,Rainy,1,58.68,Spring
30-04-2022,S003,P0002,Groceries,East,493,168,82,183.85,50.57,5,Cloudy,1,52.76,Spring
29-03-2022,S001,P0016,Clothing,South,92,10,132,14.82,99.8,10,Snowy,1,99.91,Autumn
05-05-2022,S002,P0013,Clothing,North,102,98,134,111.23,12.93,15,Rainy,0,10.2,Autumn
25-04-2022,S002,P0011,Toys,East,431,147,44,154.39,79.78,5,Sunny,0,81.33,Winter
27-03-2022,S003,P0020,Furniture,North,52,18,86,23.13,31.03,10,Rainy,0,33.96,Autumn
06-03-2022,S004,P0005,Groceries,West,55,36,88,32.54,41.47,0,Rainy,0,45.56,Winter
28-04-2022,S003,P0002,Groceries,East,151,101,166,108.89,41.47,10,Rainy,1,40.66,Autumn
20-05-2022,S004,P0018,Furniture,East,106,2,68,11.87,68.09,10,Cloudy,1,71.7,Spring
20-01-2022,S001,P0017,Electronics,West,357,347,85,340.36,96.11,10,Cloudy,0,93.84,Autumn
13-05-2022,S003,P0004,Electronics,East,120,86,27,99.55,62.73,15,Sunny,0,58.66,Summer
23-03-2022,S001,P0008,Toys,West,337,245,90,263.33,46.75,0,Cloudy,0,44.64,Spring
23-05-2022,S003,P0015,Groceries,West,120,57,88,60.7,38.49,15,Sunny,1,35.36,Spring
20-01-2022,S001,P0011,Toys,East,385,296,187,303.57,96.28,5,Cloudy,0,92.35,Autumn
30-03-2022,S003,P0017,Electronics,East,246,73,22,92.58,31.86,0,Sunny,0,30.36,Autumn
29-03-2022,S001,P0011,Toys,East,356,102,124,94.77,83.9,10,Rainy,0,85.68,Spring
12-01-2022,S002,P0014,Clothing,West,134,33,128,28.41,17.13,15,Cloudy,1,13.86,Summer
30-04-2022,S001,P0015,Toys,South,410,186,22,188.54,16.4,5,Snowy,1,18.27,Spring
18-04-2022,S003,P0014,Clothing,West,251,119,40,109.2,81.49,0,Cloudy,0,76.9,Winter
14-01-2022,S001,P0018,Clothing,East,270,216,144,206.85,83.0,15,Snowy,1,81.4,Winter
13-02-2022,S004,P0009,Electronics,South,51,44,27,47.24,84.07,10,Cloudy,0,83.39,Autumn
25-03-2022,S001,P0014,Furniture,East,431,341,162,358.98,53.79,10,Sunny,1,53.48,Summer
25-04-2022,S003,P0017,Electronics,South,357,255,122,265.46,99.83,15,Sunny,0,102.31,Winter
28-03-2022,S003,P0014,Groceries,West,78,23,103,32.27,48.58,20,Sunny,1,44.2,Summer
15-03-2022,S002,P0006,Groceries,West,357,76,62,85.63,36.74,0,Snowy,1,37.77,Summer
02-03-2022,S005,P0001,Groceries,West,225,198,94,208.37,73.98,20,Rainy,0,76.32,Autumn
24-05-2022,S001,P0017,Groceries,West,115,52,162,51.42,43.96,0,Sunny,0,39.7,Autumn
27-01-2022,S001,P0002,Toys,West,230,67,108,68.9,44.94,10,Cloudy,0,43.93,Spring
07-03-2022,S004,P0009,Furniture,North,73,49,177,57.19,55.26,10,Cloudy,1,58.76,Spring
22-01-2022,S004,P0014,Clothing,North,267,180,156,187.84,82.43,20,Rainy,1,83.5,Summer
06-02-2022,S001,P0006,Groceries,East,424,64,91,64.4,77.54,0,Sunny,0,78.07,Autumn
06-03-2022,S002,P0010,Furniture,South,340,20,200,19.78,85.06,0,Rainy,0,85.82,Summer
21-03-2022,S005,P0016,Toys,East,207,148,40,145.69,81.1,10,Cloudy,0,81.58,Autumn
07-02-2022,S004,P0009,Clothing,East,342,117,44,109.21,21.29,10,Sunny,1,18.89,Summer
20-02-2022,S004,P0018,Electronics,East,149,62,85,72.83,57.7,0,Sunny,1,55.24,Autumn
24-03-2022,S004,P0015,Electronics,South,333,188,22,195.97,50.39,20,Sunny,0,52.24,Winter
16-02-2022,S002,P0012,Groceries,East,371,257,57,259.67,57.54,20,Sunny,0,54.6,Winter
29-03-2022,S003,P0017,Groceries,East,457,278,23,273.69,23.61,15,Rainy,1,28.28,Autumn
03-01-2022,S003,P0001,Clothing,North,134,100,185,100.66,82.88,10,Sunny,1,86.74,Autumn
30-03-2022,S001,P0013,Clothing,East,347,198,62,197.71,42.47,0,Sunny,0,38.33,Spring
26-03-2022,S002,P0002,Groceries,North,292,291,133,287.3,83.44,15,Snowy,0,85.24,Winter
18-03-2022,S001,P0003,Furniture,North,87,81,156,83.88,28.03,20,Snowy,1,23.16,Winter
30-04-2022,S003,P0012,Electronics,North,321,261,69,257.35,70.67,20,Rainy,1,70.59,Autumn
19-01-2022,S004,P0008,Groceries,North,292,5,139,20.75,71.61,10,Sunny,0,76.17,Spring
05-04-2022,S001,P0017,Clothing,South,184,17,28,31.13,88.13,5,Rainy,0,86.97,Winter
29-05-2022,S004,P0012,Clothing,East,496,170,83,177.72,26.81,20,Rainy,0,29.34,Spring
26-01-2022,S002,P0002,Electronics,East,92,52,31,58.49,54.09,15,Snowy,0,59.0,Summer
09-04-2022,S004,P0017,Groceries,North,362,321,119,312.38,92.68,10,Sunny,1,92.67,Autumn
19-01-2022,S002,P0001,Groceries,East,159,89,168,88.02,27.97,0,Sunny,1,27.6,Autumn
25-01-2022,S001,P0011,Furniture,East,209,12,119,23.44,55.53,20,Cloudy,1,57.34,Winter
24-03-2022,S003,P0004,Clothing,North,245,115,196,124.76,18.0,10,Sunny,0,16.65,Autumn
08-03-2022,S002,P0018,Clothing,South,357,145,113,139.2,89.33,5,Cloudy,0,86.91,Autumn
21-02-2022,S005,P0008,Furniture,South,215,54,136,46.07,76.24,10,Rainy,1,71.99,Spring
11-04-2022,S003,P0015,Toys,South,429,228,49,225.6,84.06,20,Cloudy,1,87.29,Winter
15-02-2022,S004,P0006,Groceries,East,407,89,161,82.45,15.0,0,Sunny,0,14.65,Spring
21-03-2022,S003,P0003,Groceries,East,125,114,102,122.09,89.33,0,Rainy,1,93.97,Autumn
04-05-2022,S002,P0013,Electronics,North,273,13,96,19.95,73.59,15,Cloudy,0,72.42,Winter
05-03-2022,S005,P0012,Toys,North,470,322,20,338.17,27.95,20,Rainy,0,29.66,Summer
22-01-2022,S001,P0019,Furniture,South,495,449,168,453.89,69.91,10,Snowy,0,68.77,Spring
07-02-2022,S004,P0020,Furniture,West,183,178,85,178.87,86.97,15,Cloudy,0,90.63,Winter
19-02-2022,S004,P0002,Clothing,South,58,14,45,31.65,38.57,10,Rainy,0,43.51,Autumn
29-01-2022,S001,P0010,Clothing,East,498,87,116,99.29,38.46,15,Cloudy,0,37.68,Autumn
05-01-2022,S005,P0019,Clothing,South,444,143,196,153.0,61.9,15,Snowy,0,60.14,Autumn
19-05-2022,S003,P0006,Groceries,North,466,431,177,425.59,71.34,5,Snowy,0,73.95,Summer
11-04-2022,S002,P0003,Electronics,South,57,4,71,15.63,79.47,10,Snowy,1,74.52,Spring
12-02-2022,S005,P0005,Clothing,South,295,37,131,31.73,26.99,0,Sunny,0,27.75,Winter
12-04-2022,S005,P0012,Clothing,North,472,459,42,457.0,15.67,10,Sunny,1,20.32,Spring
31-03-2022,S004,P0010,Electronics,East,71,57,137,65.59,83.94,0,Sunny,0,88.77,Autumn
03-01-2022,S002,P0009,Groceries,South,288,191,29,207.27,58.59,0,Cloudy,0,60.98,Summer
29-03-2022,S004,P0002,Groceries,West,464,220,174,212.51,26.98,20,Rainy,1,29.59,Winter
25-04-2022,S003,P0013,Clothing,South,456,278,166,269.05,99.75,0,Snowy,0,95.45,Autumn
28-01-2022,S003,P0002,Furniture,East,61,11,43,9.35,50.21,10,Snowy,0,53.76,Winter
06-05-2022,S004,P0010,Groceries,South,379,15,141,19.9,55.41,5,Rainy,0,57.78,Summer
02-03-2022,S001,P0002,Clothing,East,230,44,73,46.92,11.31,10,Sunny,0,7.21,Winter
27-02-2022,S001,P0019,Furniture,East,293,136,34,128.49,51.32,15,Rainy,1,54.08,Summer
13-04-2022,S002,P0001,Clothing,North,221,220,57,228.81,18.49,15,Cloudy,0,19.28,Autumn
25-02-2022,S005,P0004,Furniture,North,156,74,33,79.17,97.17,0,Rainy,1,96.09,Spring
09-05-2022,S002,P0014,Furniture,West,202,90,30,102.18,11.54,20,Rainy,1,12.42,Autumn
08-05-2022,S002,P0002,Clothing,East,90,77,195,74.51,72.92,0,Rainy,1,70.84,Spring
29-03-2022,S001,P0020,Furniture,West,302,92,195,91.74,88.92,10,Rainy,0,87.42,Autumn
12-01-2022,S002,P0009,Electronics,North,403,37,29,35.64,29.62,15,Snowy,1,31.49,Autumn
15-04-2022,S001,P0006,Electronics,South,303,216,36,223.08,98.27,5,Cloudy,1,100.21,Summer
18-01-2022,S001,P0007,Electronics,South,103,101,34,115.63,50.94,5,Snowy,0,51.11,Summer
16-03-2022,S003,P0011,Electronics,North,363,105,45,102.45,85.78,5,Snowy,0,90.34,Autumn
01-02-2022,S003,P0014,Furniture,South,477,323,70,328.96,27.15,5,Rainy,0,30.6,Autumn
05-04-2022,S005,P0003,Clothing,West,390,274,62,278.33,87.41,0,Snowy,1,82.65,Autumn
17-04-2022,S004,P0012,Groceries,East,110,83,59,84.49,62.19,0,Cloudy,1,57.31,Spring
25-05-2022,S001,P0015,Toys,South,320,164,172,156.68,58.86,15,Sunny,1,63.18,Winter
04-03-2022,S003,P0001,Clothing,West,469,2,131,11.84,36.67,20,Cloudy,0,40.41,Spring
13-03-2022,S001,P0005,Groceries,South,473,195,87,198.64,67.37,0,Snowy,0,70.92,Autumn
05-04-2022,S004,P0005,Toys,East,183,95,36,109.37,76.01,15,Cloudy,0,73.29,Spring
28-01-2022,S002,P0002,Furniture,South,191,78,133,69.06,34.15,15,Rainy,0,31.91,Winter
16-03-2022,S003,P0006,Clothing,West,285,88,163,84.09,38.94,5,Rainy,0,36.98,Autumn
20-03-2022,S005,P0014,Clothing,North,306,269,80,279.0,95.99,0,Sunny,1,94.99,Spring
25-05-2022,S004,P0003,Clothing,North,246,203,41,214.69,85.82,5,Rainy,1,82.95,Autumn
25-04-2022,S002,P0003,Clothing,North,329,140,195,148.54,68.01,0,Snowy,1,71.55,Summer
22-03-2022,S003,P0003,Electronics,North,302,183,26,173.9,32.21,0,Rainy,1,32.61,Winter
02-04-2022,S003,P0005,Groceries,North,53,37,174,40.35,55.33,5,Sunny,0,50.94,Spring
05-04-2022,S001,P0003,Groceries,North,496,78,96,70.67,91.72,0,Rainy,1,90.04,Spring
26-04-2022,S005,P0003,Electronics,West,447,209,91,226.09,30.29,20,Rainy,1,33.8,Autumn
22-04-2022,S004,P0019,Furniture,South,264,56,132,60.39,46.28,10,Snowy,1,41.44,Summer
20-05-2022,S004,P0013,Toys,South,167,137,136,151.08,24.15,5,Sunny,1,22.33,Summer
10-05-2022,S002,P0020,Toys,West,173,37,160,39.32,15.15,0,Cloudy,0,14.05,Spring
10-04-2022,S005,P0006,Toys,North,144,68,56,60.56,80.94,10,Sunny,0,78.23,Spring
02-03-2022,S003,P0015,Toys,West,159,68,164,67.97,70.69,10,Snowy,1,70.82,Winter
12-04-2022,S001,P0008,Furniture,East,353,315,106,328.57,34.12,0,Snowy,1,36.17,Autumn
02-05-2022,S004,P0010,Electronics,North,348,193,161,205.95,54.72,0,Sunny,1,53.38,Summer
26-01-2022,S003,P0011,Clothing,South,167,65,157,65.28,22.51,10,Cloudy,0,18.6,Spring
16-03-2022,S003,P0001,Furniture,North,265,8,128,2.32,21.62,5,Snowy,1,17.07,Spring
09-03-2022,S004,P0009,Toys,South,450,27,131,23.35,64.15,5,Cloudy,1,64.45,Summer
23-05-2022,S005,P0020,Electronics,North,273,191,23,187.78,26.95,5,Cloudy,0,26.82,Winter
13-05-2022,S005,P0020,Furniture,South,240,110,114,118.73,55.17,15,Cloudy,0,50.75,Summer
06-03-2022,S003,P0010,Clothing,South,102,89,134,108.89,44.01,10,Cloudy,0,42.33,Summer
14-04-2022,S003,P0020,Clothing,South,408,226,57,222.88,81.96,15,Cloudy,1,83.43,Autumn
26-05-2022,S005,P0005,Clothing,West,456,313,61,325.51,77.59,0,Snowy,1,76.52,Autumn
27-01-2022,S003,P0005,Groceries,North,297,11,60,7.88,52.17,20,Rainy,0,51.96,Winter
12-05-2022,S001,P0014,Clothing,South,92,64,39,59.77,36.06,15,Sunny,1,36.7,Summer
14-02-2022,S005,P0008,Furniture,East,328,198,188,188.57,80.31,0,Snowy,1,77.32,Spring
21-01-2022,S004,P0002,Groceries,North,487,219,120,230.08,92.41,0,Cloudy,0,90.49,Autumn
16-02-2022,S003,P0006,Furniture,North,413,350,23,349.88,45.1,15,Sunny,0,40.11,Autumn
21-05-2022,S005,P0003,Toys,West,170,104,125,111.83,56.66,0,Snowy,0,54.41,Autumn
10-05-2022,S003,P0020,Groceries,North,454,72,105,88.77,33.63,0,Snowy,0,37.01,Winter
30-05-2022,S003,P0004,Toys,East,496,157,81,149.38,40.78,5,Snowy,1,42.66,Spring
15-05-2022,S005,P0020,Clothing,East,471,271,157,269.23,94.59,10,Snowy,0,97.54,Summer
14-03-2022,S004,P0006,Groceries,East,303,75,104,83.52,80.7,20,Snowy,1,78.73,Winter
11-02-2022,S004,P0015,Electronics,East,277,218,151,214.33,22.21,20,Sunny,1,20.35,Spring
05-05-2022,S005,P0006,Electronics,South,277,146,168,162.9,56.31,10,Snowy,1,52.98,Summer
08-05-2022,S001,P0012,Groceries,South,475,140,129,130.94,86.43,20,Rainy,1,86.1,Summer
30-04-2022,S003,P0004,Furniture,South,252,4,148,-2.19,14.16,0,Sunny,1,18.95,Summer
10-01-2022,S005,P0004,Furniture,North,58,40,149,48.74,77.7,20,Snowy,1,74.51,Winter
12-04-2022,S004,P0012,Clothing,West,167,156,127,167.39,29.15,20,Rainy,1,33.13,Spring
24-02-2022,S005,P0001,Furniture,North,213,155,60,149.69,94.58,0,Sunny,1,92.8,Spring
28-04-2022,S003,P0005,Furniture,West,344,206,154,213.99,77.94,15,Rainy,0,79.68,Spring
17-02-2022,S005,P0018,Electronics,West,357,247,184,252.17,89.18,10,Sunny,0,84.44,Summer
07-04-2022,S002,P0013,Groceries,North,193,154,59,160.66,93.48,5,Sunny,1,96.6,Autumn
06-02-2022,S004,P0003,Clothing,West,93,38,157,34.04,24.26,5,Snowy,0,21.05,Summer
19-05-2022,S001,P0005,Electronics,West,124,61,22,59.26,84.63,15,Cloudy,0,83.49,Autumn
11-03-2022,S003,P0008,Electronics,South,230,130,190,142.61,14.68,20,Rainy,1,16.76,Summer
16-02-2022,S003,P0018,Furniture,South,193,141,193,151.68,47.35,5,Rainy,0,48.73,Autumn
06-03-2022,S001,P0015,Toys,South,263,161,21,151.32,86.04,5,Cloudy,0,85.13,Winter
01-02-2022,S003,P0011,Clothing,South,434,330,172,340.37,66.88,10,Rainy,0,64.42,Summer
06-05-2022,S003,P0005,Groceries,West,265,217,90,231.67,74.61,0,Rainy,0,77.99,Summer
21-04-2022,S003,P0012,Toys,North,360,268,32,277.02,48.59,0,Sunny,1,50.36,Winter
18-02-2022,S001,P0014,Furniture,East,266,55,159,64.92,77.78,15,Cloudy,1,76.21,Autumn
01-03-2022,S004,P0010,Furniture,North,212,13,51,9.21,31.91,15,Sunny,1,29.62,Summer
30-01-2022,S002,P0020,Electronics,West,492,393,143,389.88,74.07,5,Cloudy,1,78.92,Summer
14-01-2022,S003,P0001,Groceries,East,159,76,124,85.52,22.88,20,Cloudy,1,19.15,Autumn
14-01-2022,S005,P0012,Groceries,West,195,56,120,67.49,54.97,0,Sunny,0,59.3,Spring
07-04-2022,S004,P0014,Electronics,West,57,54,176,60.04,72.35,5,Sunny,0,74.11,Spring
19-05-2022,S004,P0008,Toys,East,500,438,66,430.36,87.82,15,Snowy,0,87.05,Spring
03-04-2022,S003,P0016,Clothing,East,174,128,34,145.43,70.03,20,Rainy,1,65.84,Summer
19-05-2022,S004,P0005,Furniture,South,482,210,153,211.27,97.18,20,Rainy,1,94.22,Spring
24-05-2022,S003,P0015,Furniture,North,328,133,132,142.76,88.22,15,Snowy,0,87.91,Summer
01-04-2022,S002,P0006,Groceries,East,196,167,28,175.27,72.93,0,Sunny,1,76.72,Winter
03-03-2022,S003,P0007,Electronics,South,245,183,133,200.15,61.83,20,Sunny,0,61.81,Spring
15-01-2022,S001,P0013,Groceries,West,97,4,98,-4.7,38.25,15,Rainy,1,42.75,Spring
23-01-2022,S003,P0017,Groceries,South,282,131,23,144.6,97.55,5,Rainy,1,98.76,Summer
30-05-2022,S003,P0005,Electronics,North,153,53,136,43.34,95.42,5,Sunny,0,94.47,Spring
18-04-2022,S002,P0012,Toys,West,457,51,198,53.66,61.57,10,Rainy,1,63.43,Summer
03-03-2022,S002,P0001,Toys,North,164,60,178,75.67,55.29,0,Cloudy,1,56.32,Spring
23-01-2022,S001,P0013,Furniture,East,192,32,117,41.82,39.38,0,Cloudy,0,36.51,Autumn
26-02-2022,S001,P0004,Toys,North,305,100,110,107.71,21.32,15,Snowy,1,18.77,Winter
02-03-2022,S001,P0005,Furniture,East,476,12,127,27.43,96.11,20,Sunny,1,98.67,Winter
24-02-2022,S001,P0018,Clothing,North,342,222,54,217.77,89.4,5,Cloudy,1,89.38,Winter
19-02-2022,S002,P0019,Groceries,West,190,70,28,76.5,78.11,0,Snowy,0,81.78,Spring
06-02-2022,S002,P0005,Electronics,West,365,214,71,205.73,39.34,0,Rainy,0,41.67,Spring
01-02-2022,S003,P0019,Clothing,West,469,45,151,43.41,20.7,10,Snowy,1,17.49,Autumn
12-02-2022,S004,P0008,Clothing,West,408,378,177,378.55,64.44,10,Sunny,0,59.47,Summer
05-01-2022,S004,P0004,Toys,North,357,173,97,190.9,51.07,5,Sunny,1,50.35,Spring
18-01-2022,S003,P0015,Groceries,West,144,56,195,61.53,21.16,20,Sunny,1,20.14,Autumn
01-05-2022,S001,P0001,Electronics,East,125,0,117,-8.04,36.91,10,Cloudy,0,37.85,Spring
01-04-2022,S002,P0004,Clothing,West,64,43,156,38.45,31.82,10,Cloudy,0,34.71,Autumn
05-03-2022,S005,P0001,Toys,East,466,406,150,399.28,80.22,5,Rainy,1,77.94,Winter
08-02-2022,S002,P0010,Furniture,East,309,116,22,122.91,92.62,20,Snowy,1,95.34,Summer
04-01-2022,S004,P0019,Groceries,West,471,307,143,319.56,31.39,5,Rainy,1,29.82,Winter
26-04-2022,S005,P0007,Clothing,North,460,299,196,294.08,96.05,5,Cloudy,1,95.93,Winter
14-01-2022,S002,P0016,Clothing,North,72,23,127,38.69,46.51,0,Rainy,0,50.98,Spring
26-05-2022,S002,P0019,Toys,South,222,121,104,126.95,98.69,10,Cloudy,0,103.18,Summer
28-01-2022,S001,P0017,Clothing,West,83,19,139,20.06,36.57,0,Cloudy,1,39.22,Summer
07-04-2022,S001,P0012,Electronics,South,295,220,24,223.06,24.04,10,Snowy,0,20.47,Winter
14-05-2022,S002,P0007,Furniture,East,59,23,142,17.69,95.77,0,Snowy,1,96.79,Winter
16-05-2022,S003,P0007,Clothing,North,468,246,141,245.53,70.99,5,Cloudy,0,67.86,Spring
08-04-2022,S001,P0005,Electronics,West,425,295,107,300.9,79.78,20,Sunny,1,81.18,Autumn
05-03-2022,S002,P0003,Furniture,North,82,22,48,19.5,39.89,20,Snowy,1,43.91,Summer
03-04-2022,S002,P0006,Toys,West,240,204,169,214.06,17.75,20,Cloudy,0,14.65,Winter
09-04-2022,S001,P0002,Groceries,South,118,53,104,53.02,13.25,15,Sunny,0,16.3,Winter
19-01-2022,S005,P0015,Groceries,North,491,370,94,386.36,68.13,15,Cloudy,0,64.44,Winter
16-02-2022,S004,P0002,Furniture,South,246,18,26,14.71,83.32,15,Rainy,0,86.35,Spring
07-04-2022,S005,P0011,Toys,West,137,124,167,120.84,82.19,15,Cloudy,1,81.35,Summer
19-03-2022,S004,P0010,Clothing,East,394,299,64,301.77,51.49,10,Rainy,0,53.59,Summer
12-03-2022,S005,P0011,Toys,North,86,49,120,68.84,67.5,15,Cloudy,0,68.84,Spring
04-03-2022,S002,P0002,Furniture,South,499,385,49,381.5,15.55,15,Cloudy,1,13.75,Spring
02-04-2022,S003,P0008,Toys,West,322,183,164,184.54,54.98,15,Rainy,0,51.67,Winter
05-05-2022,S003,P0009,Furniture,North,367,314,179,304.25,52.86,10,Rainy,0,48.49,Spring
12-03-2022,S002,P0018,Electronics,East,247,164,183,157.64,89.08,15,Snowy,1,90.06,Spring
28-03-2022,S001,P0014,Clothing,North,300,164,189,171.67,28.11,5,Snowy,0,29.33,Autumn
06-04-2022,S003,P0006,Toys,South,486,174,197,182.08,13.2,0,Sunny,1,14.4,Summer
21-05-2022,S002,P0014,Electronics,West,197,89,109,85.42,42.09,0,Rainy,1,45.95,Spring
14-05-2022,S001,P0008,Electronics,North,268,43,166,53.31,43.33,0,Snowy,0,40.89,Spring
14-04-2022,S002,P0004,Clothing,North,388,315,117,306.54,23.44,15,Sunny,1,21.15,Autumn
22-04-2022,S003,P0010,Toys,West,285,117,116,130.67,24.78,20,Rainy,0,22.41,Spring
09-02-2022,S005,P0013,Electronics,North,421,70,102,69.97,42.12,5,Snowy,0,41.2,Spring
08-03-2022,S005,P0012,Groceries,North,87,33,192,26.11,68.51,0,Rainy,1,65.48,Winter
11-01-2022,S002,P0011,Clothing,West,319,314,187,318.2,41.52,0,Snowy,1,46.04,Autumn
23-01-2022,S002,P0001,Clothing,South,52,10,58,7.68,49.67,20,Sunny,0,50.44,Spring
26-04-2022,S005,P0011,Clothing,North,290,31,45,32.58,45.54,0,Snowy,0,49.65,Autumn
19-05-2022,S001,P0002,Toys,East,202,71,150,88.66,31.29,0,Sunny,1,30.54,Summer
07-02-2022,S005,P0014,Groceries,East,235,134,200,139.3,73.69,5,Cloudy,1,77.41,Autumn
20-04-2022,S002,P0014,Groceries,North,323,100,92,105.87,51.95,0,Snowy,0,49.95,Autumn
15-04-2022,S005,P0004,Electronics,West,295,64,40,63.59,13.06,20,Rainy,0,14.08,Winter
13-02-2022,S002,P0008,Furniture,North,132,97,178,101.45,40.71,0,Sunny,1,39.63,Summer
09-05-2022,S001,P0014,Clothing,East,443,113,176,118.9,98.64,0,Sunny,1,96.57,Winter
25-03-2022,S001,P0003,Furniture,North,458,167,161,169.55,12.47,5,Rainy,0,8.2,Spring
23-05-2022,S002,P0014,Electronics,North,387,359,58,364.62,96.22,0,Snowy,0,91.52,Summer
12-05-2022,S005,P0006,Electronics,North,283,264,128,281.17,98.81,15,Rainy,1,99.96,Autumn
27-02-2022,S002,P0012,Furniture,West,365,139,112,153.6,25.12,0,Cloudy,0,29.89,Summer
30-01-2022,S001,P0018,Furniture,West,383,205,99,218.33,68.79,15,Cloudy,0,65.43,Summer
25-02-2022,S005,P0007,Furniture,North,408,377,191,382.73,38.29,15,Rainy,1,42.61,Autumn
01-05-2022,S001,P0011,Groceries,West,325,157,145,150.2,17.42,15,Rainy,0,12.85,Winter
05-03-2022,S002,P0007,Toys,South,296,63,177,59.36,31.65,20,Snowy,0,27.21,Spring
16-01-2022,S001,P0016,Clothing,North,494,455,98,463.25,26.31,15,Snowy,0,31.26,Winter
29-05-2022,S002,P0020,Furniture,West,263,99,112,116.51,55.57,10,Snowy,1,52.79,Autumn
16-05-2022,S005,P0019,Electronics,West,238,106,114,113.07,36.97,20,Sunny,1,33.87,Winter
07-05-2022,S001,P0002,Groceries,West,126,118,125,128.72,51.52,15,Rainy,1,47.3,Winter
23-01-2022,S004,P0004,Electronics,South,471,341,166,346.96,50.43,0,Cloudy,0,49.07,Spring
14-02-2022,S004,P0020,Furniture,North,268,17,167,36.36,58.63,10,Cloudy,0,63.02,Autumn
12-02-2022,S002,P0020,Furniture,North,380,3,147,8.16,31.94,10,Rainy,1,34.89,Autumn
08-05-2022,S002,P0019,Toys,North,430,275,28,273.61,67.12,10,Sunny,1,71.13,Winter
06-05-2022,S004,P0020,Electronics,West,86,76,70,81.32,17.87,10,Rainy,1,17.56,Spring
09-01-2022,S005,P0014,Electronics,South,486,304,171,296.09,55.76,5,Sunny,0,51.67,Spring
15-01-2022,S005,P0011,Furniture,West,457,76,74,71.83,95.85,10,Cloudy,0,96.79,Spring
01-05-2022,S001,P0008,Furniture,West,168,129,97,135.39,62.52,10,Sunny,1,61.13,Winter
07-04-2022,S003,P0018,Furniture,East,464,290,117,285.18,39.35,0,Rainy,0,34.68,Autumn
27-03-2022,S001,P0017,Electronics,North,263,37,180,52.94,61.51,5,Snowy,1,65.64,Autumn
30-01-2022,S002,P0014,Toys,South,125,68,70,60.48,95.57,0,Rainy,0,92.97,Winter
18-05-2022,S005,P0005,Toys,South,110,7,31,12.0,40.58,5,Cloudy,1,42.06,Spring
12-01-2022,S002,P0010,Groceries,East,234,23,90,32.22,29.43,5,Snowy,0,32.95,Autumn
08-01-2022,S002,P0012,Clothing,North,294,13,186,3.77,35.54,20,Rainy,1,30.77,Winter
